기준년도,기준월,행정동_코드,행정동_코드_명,소득_총금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,교육_지출_총금액,유흥_지출_총금액,여가_문화_지출_총금액,기타_지출_총금액,음식_지출_총금액
2020,3,11650660,내곡동,4047063,8,666547000,138217667,5783000,12606333,105557000,117305667,41004000,2136667,48497000,18528000,176911667
2020,3,11650600,방배1동,4069239,8,1886919667,622845667,18439333,39313000,286174667,70084667,82110667,54547667,106983667,145756333,460664000
2020,3,11620735,대학동,2622408,6,2214071000,919733667,5762667,10422667,229412667,3759000,95426000,106952000,134726667,95001333,612874333
2020,3,11620715,난향동,3262195,7,219557000,121716667,2954667,445333,13256000,0,17701667,5199333,13642000,4322667,40318667
2020,3,11620695,신림동,2434279,5,2728401000,626977000,56765667,34619667,460404667,13228333,18482333,251626333,250229333,173261000,842806667
2020,3,11620685,신사동,2430662,5,974069333,385889000,12447333,22422000,151772333,31372667,33102000,55391333,48474000,28215667,204983000
2020,3,11590680,신대방2동,3340157,7,28244656667,542078667,4727333,114292333,1125047333,25632963667,54353000,28104000,122529667,133697667,486863000
2020,3,11590651,사당5동,3047661,7,187012333,60925000,1727000,369333,3156000,590000,16824667,5830667,11925333,10488667,75175667
2020,3,11590540,상도2동,3826699,8,1238612667,422639000,22772000,47247333,159896667,15357000,94450667,46606000,74014000,58223000,297407000
2020,3,11590530,상도1동,3875896,8,1847550333,636609333,19562333,22023000,212340333,146111667,79623667,75929333,114301333,106907000,434142333
2020,3,11560670,신길5동,2656511,6,351330000,75520333,6635667,23058000,9807667,80470000,12664000,9364000,11035000,6681000,116094333
2020,3,11560630,신길1동,2780044,6,1011659667,282665000,14679000,4600000,272509667,112972667,21154333,27376000,42186667,27844333,205672000
2020,3,11545620,독산2동,2251577,5,726660333,319203000,7647000,9881000,40784000,81490667,30889667,23723667,57073000,11204667,144763667
2020,3,11530510,신도림동,4380318,8,2921877667,333502000,17932667,14138667,343354333,20964333,129872667,81006000,1342071333,116896667,522139000
2020,3,11500611,발산1동,3192517,7,4480709000,1144420667,17704000,31557333,1570144000,197200000,365331000,26841000,453007667,106523000,567980333
2020,3,11500605,가양3동,3047051,7,166447000,56531667,1019667,3875667,17364667,21087667,11873667,652000,5539333,12359667,36143000
2020,3,11500535,등촌3동,3403390,7,2596059000,457982000,5610000,78943000,862413667,33411333,167974667,59879000,128947000,160752667,640145667
2020,3,11740570,암사1동,2852157,6,1774527333,879204333,30760000,42755667,169663667,87376333,51636333,54443667,64794667,49171333,344721333
2020,3,11140605,을지로동,3082514,7,7044732667,224496333,39564333,91344667,77724333,12320333,37610667,195530000,5716255667,15948000,633938333
2020,3,11110615,종로1?2?3?4가동,3245251,7,23179369000,1144955000,2082749333,203412000,1404578333,232292667,624503000,602344333,3184622000,8719625000,4980287333
2020,3,11380625,역촌동,2521877,6,1909635333,733351333,28202000,31190333,303932000,44198000,97921000,67733667,82741333,90778333,429587333
2020,3,11380580,응암1동,2726133,6,1449699333,255314667,20780000,75641667,423864667,3720000,150925000,43362667,69977000,107112000,299001667
2020,3,11380552,갈현2동,2539257,6,1832462333,591778667,79798667,1581333,171150333,11342000,214070667,135533000,117545333,50539000,459123333
2020,3,11380530,불광2동,2396457,5,1190403333,453981333,19846333,19381333,162595000,142536000,31801000,16748000,65157333,41602000,236755000
2020,3,11350700,상계8동,3153561,7,377692667,146315000,16477000,4301667,65730667,0,56901667,5677000,23695667,5535000,53059000
2020,3,11320670,쌍문2동,2430154,5,1237076667,281910333,28100000,133102667,94477667,146597667,47304333,43422333,104022667,75911667,282227333
2020,3,11305555,송천동,2444557,6,1376914000,395013667,19961000,22945667,257898000,44949667,50571000,40605000,90955333,94881667,359133000
2020,3,11305534,삼양동,2473211,6,906209333,484788667,6679000,33129667,160637333,5267333,51193667,14056000,34540000,24021333,91896333
2020,3,11290725,월곡2동,3138026,7,1543094667,459679000,26622667,31112000,192194000,174371000,35940000,51736667,119057333,56545333,395836667
2020,3,11290610,보문동,3162623,7,803579000,154090000,9693667,4659333,82729000,334299667,20320000,17395000,27434667,25005667,127952000
2020,3,11260655,망우본동,2443681,6,2030200667,426151000,47872333,99828333,572999333,71824667,188111667,96056333,82852333,70043667,374461000
2020,3,11260590,상봉2동,2575432,6,3286054333,1170877667,53184333,27632333,310116667,151052000,148522667,220610000,411217667,131096667,661744333
2020,3,11260565,면목본동,2336892,5,1061859333,305107000,21363000,13214667,155649000,10769667,22061667,67863667,56370333,51763000,357697333
2020,3,11230750,이문2동,3137841,7,426317000,214755667,3076333,4085000,54553333,31213000,24543000,17528667,4216667,7320000,65025333
2020,3,11230610,답십리2동,3049260,7,1504200667,438105000,10950333,15053000,269273667,367103000,59011667,44193333,48802667,25975667,225732333
2020,3,11215840,자양3동,4353416,8,1213840000,170067667,121937333,12732667,100792667,107746333,119414667,12975667,84543000,69187000,414443000
2020,3,11200790,용답동,2484354,6,3121484000,258387333,23502000,13487667,633565333,1754080000,30600667,50017000,44234667,45353667,268255667
2020,3,11140650,신당5동,3027979,7,521556000,91527000,4174000,5219333,55864667,60201333,3181000,30899667,63717000,12463333,194308667
2020,3,11140580,장충동,2895026,6,452216000,57795667,22514000,5421667,13357667,62285667,2267333,5519333,11642000,12191333,259221333
2020,3,11140550,명동,3733600,7,15925268667,635065667,363342000,864458000,900856000,1057392667,4802074667,97174000,4406136000,955237333,1843532333
2020,3,11140540,회현동,4442451,8,219629276000,297511000,189098000,117695000,803018333,117210367667,13267667,40330667,98286642000,2067078667,604267000
2020,3,11110540,삼청동,3442534,7,561354667,119875333,81443667,19196333,18992333,3046333,0,715000,55485000,37727667,224873000
2020,3,11680655,도곡1동,5412484,9,6680801667,300259000,17994667,67841000,2759293000,703171667,86591000,11841333,2229530667,75875333,428404000
2020,3,11380631,신사1동,2637581,6,1249501333,298487000,60875667,30529667,96282667,241038000,35584667,45487333,94727000,57439333,289050000
2020,3,11110630,종로5?6가동,2531450,6,2087965667,166820333,90258333,48463667,771570000,10249000,54385667,83995333,240309000,18288667,603625667
2020,3,11410585,신촌동,3331768,7,6273184667,767658000,190058667,16380667,1358479667,43409333,290816667,409650333,508302000,480739667,2207689667
2020,3,11440690,망원1동,2802536,6,1553530667,397137667,26798667,22065000,154374667,10104333,25717667,73634000,98715333,42883000,702100333
2020,3,11710570,오금동,3510674,7,1734825333,366908333,26633333,58997667,200261000,274730667,223201000,36209667,78178667,39006000,430699000
2020,3,11680740,일원2동,4553185,8,492596667,247033333,3282333,1676333,57982000,52937333,21746667,2580333,28214000,11893333,65251000
2020,3,11680690,개포4동,3550527,7,1012117667,275353333,17323000,84742667,158953000,43551333,45424667,15809000,52529000,104117000,214314667
2020,3,11680656,도곡2동,6567504,9,11147538333,569888333,90651333,75242667,166350333,92306667,68560000,38128667,9325381000,141162667,579866667
2020,3,11680565,청담동,5010204,9,9452558667,929454000,1169445667,251290000,2478095667,311974000,132592667,419607000,546709333,1439138667,1774251667
2020,3,11650652,양재2동,3222382,7,2342920000,640954333,38652333,38625667,225022667,198096333,70111333,69694667,210398333,41982000,809382333
2020,3,11650550,반포본동,5583021,9,498193333,120210667,18257333,1928333,31067000,1244333,196268000,5186000,19734000,8794000,95503667
2020,3,11620625,인헌동,2783693,6,1088454667,286816000,19619333,1735000,113738000,180683667,23217000,35565667,83946667,37911667,305221667
2020,3,11590605,흑석동,4224946,8,2436998000,548991333,17149333,10091333,1150491667,7750667,43841333,47918333,91422000,51562333,467779667
2020,3,11560680,신길6동,2954616,6,1256949000,416962333,10677667,10405333,165748000,129410667,70678333,33708000,71526000,36685333,311147333
2020,3,11545690,시흥3동,2516251,6,348539667,123724000,2191667,17408667,10940667,81233333,9032667,11375333,12261333,3942667,76429333
2020,3,11530720,고척1동,2972418,6,1732250000,712838333,10948333,19383333,314241667,36174333,60994667,71781667,138692667,29697333,337497667
2020,3,11530595,가리봉동,2336331,5,374013000,109757333,1000667,15024667,80803000,10661333,703667,28674000,14832333,6931000,105625000
2020,3,11530530,구로2동,2453690,6,3348493000,307904000,13593333,158787667,2307778667,44252667,16743333,47940667,64959333,25707667,360825667
2020,3,11500550,화곡2동,2385531,5,556096333,129361000,7694000,37354333,54499333,165135667,30223000,9067333,39256667,10524667,72980333
2020,3,11500540,화곡1동,2485455,6,3056415667,822834333,79047000,44280667,450798000,121199000,40747000,292390333,259720333,111307000,834092000
2020,3,11470670,신정6동,5384412,9,724631667,188154000,6937000,0,42472667,64938333,285518000,8360333,37331000,7133667,83786667
2020,3,11470610,신월6동,2857257,6,349518667,166358333,10804000,1647333,55089333,965333,10537667,9662333,36067333,10142667,48244333
2020,3,11470560,신월1동,2227154,5,821606000,392330333,18503333,41446333,79267000,16169000,20008000,41835000,42731333,14883000,154432667
2020,3,11470550,목5동,5987821,9,3166745000,627930000,21501333,21120000,919276000,5068667,1086131667,13386000,73344000,46988000,351999333
2020,3,11470540,목4동,3426858,7,1486408333,712677000,13687667,23544667,185784333,2992333,150912333,39631000,49569000,39855000,267755000
2020,3,11470510,목1동,5667672,9,72675200000,1205621333,43202333,25164667,1334077000,381522667,636147667,111872000,67218957667,450520333,1268114333
2020,3,11440740,상암동,4158486,8,4881428000,469716333,39313000,7318333,344516000,34283333,709235000,67469667,1958591333,153231000,1097754000
2020,3,11410655,홍제2동,3664523,7,480911000,71924000,21931333,1642000,113783000,87567667,20937667,6641000,28560667,12591333,115332333
2020,3,11740600,천호1동,2473111,6,745215333,181176000,34210667,23164333,108054667,8340667,46176000,21968333,91790333,38633333,191701000
2020,3,11710520,풍납2동,3891704,8,1454193000,336144667,4365000,7274667,697175000,26503667,35389667,17372667,95667333,18425000,215875333
2020,3,11140590,광희동,3229604,7,3123655667,397976000,1151952667,24373000,164731667,48163333,2781000,63286667,599433333,122944333,548013667
2020,3,11410685,홍은2동,2874442,6,826425667,161976333,12478000,3920333,91597333,93782000,125642000,15097667,116251000,10043000,195638000
2020,3,11410640,홍제3동,2807766,6,989303000,312040333,9467000,4581333,250487667,15517667,44100333,36444333,31262000,60181000,225221333
2020,3,11380690,진관동,4070863,8,2794292000,423182333,40676667,58177000,1031624667,50432667,195343333,24905333,152526333,149518000,667905667
2020,3,11350670,상계5동,2481440,6,657552333,255470667,13641667,19653000,52853667,9964333,30213000,26853667,55704000,28722000,164476333
2020,3,11350595,공릉1동,2786137,6,3178306333,875964000,38701333,62324667,668086000,255009000,65522333,104012667,177424333,117590333,813671667
2020,3,11350560,월계1동,2777397,6,1466075333,388017333,8589000,3996667,155315000,112695667,35019333,87071000,146576667,80301667,448493000
2020,3,11320700,방학2동,2099146,5,563235333,167849000,7974667,11979000,131278333,86003333,23505333,18468667,18887333,9910333,87379333
2020,3,11320660,쌍문1동,2440535,5,488932333,207057667,6389667,509000,77040333,49303667,14356333,7906667,18725000,12486333,95157667
2020,3,11320515,창5동,3298026,7,1950104667,379264667,14328667,82677000,326760333,245330667,185429000,58150333,125906333,76285000,455972667
2020,3,11305660,인수동,2359990,5,683770000,282162667,16904333,2685000,81397667,35054333,17490667,16088000,31798333,14786333,185402667
2020,3,11290760,장위1동,2231978,5,477925000,143811667,5278000,1701000,32710333,144925000,12403667,25202333,22731000,5675000,83487000
2020,3,11290660,길음1동,4462339,8,1423323333,758230000,20508333,4415000,184558000,2578667,115384000,19210000,62446333,53932000,202061000
2020,3,11290600,안암동,2896471,6,1408344000,314523667,7499333,16547333,140396333,14694000,19890000,93541333,115989667,37812333,647450000
2020,3,11260690,신내2동,3060535,7,1188656667,526364000,13254000,6607667,96878333,6955000,112222000,14295000,161243333,58957000,191880333
2020,3,11260660,망우3동,2231082,5,361521000,115526333,4513667,2869000,72124667,28828667,12388667,5804667,15241667,8086667,96137000
2020,3,11260610,중화2동,2253552,5,1180548333,273183333,18129333,32202333,211224667,18532667,20960333,75454667,170704333,34238333,325918333
2020,3,11260575,면목3?8동,2354962,5,1075048000,308436000,28843333,9162667,110350000,1685667,21263667,114397000,95537000,54945333,330427333
2020,3,11260540,면목4동,2573570,6,242839667,93421333,3413000,5385667,18853000,1323667,17079000,25320667,2911333,4355000,70777000
2020,3,11230545,제기동,2792227,6,2062449000,938806333,64949333,23643333,368014000,164927000,36756667,21038667,95737333,27504333,321072000
2020,3,11215860,구의2동,2948328,6,1165161667,418389000,24910000,16152333,84322333,16303000,48114333,32418333,132743333,51992333,339816667
2020,3,11200660,성수1가2동,3263294,7,1840865000,470372333,50961333,44610667,179470000,132685667,33458333,52145000,102728667,67384667,707048333
2020,3,11200645,옥수동,4836487,8,930616000,368939333,16037667,5016667,104478667,18941000,66426667,10034000,58359000,44922333,237460667
2020,3,11200590,금호1가동,4010011,8,341921333,96902333,2995000,8477000,46339333,5040000,60304333,20181000,26369333,10507000,64806000
2020,3,11410690,남가좌1동,4622839,8,893337000,194184000,26281000,1362000,383983667,4476000,26289000,28691667,26530333,47524333,154015000
2020,3,11170570,원효로2동,3817026,8,265983333,63302000,2053000,40446333,8113333,21080333,25489333,11427667,13397333,4392333,76281667
2020,3,11440610,염리동,4051438,8,5508416667,82370333,6250667,18611000,35888667,29014000,79336000,11700000,4963501000,10703667,271041333
2020,3,11470570,신월2동,2727225,6,704480333,393776333,9562000,24525333,89347667,15151333,24709333,5444000,15798667,11388000,114777667
2020,3,11740650,성내2동,2824592,6,1981654000,433893667,180737667,30061333,522983667,23959000,47870000,66539333,80868000,59826000,534915333
2020,3,11650570,반포2동,6812331,9,396406667,134004333,2342667,0,37610667,931000,79049333,0,11539000,48795667,82134000
2020,3,11650540,잠원동,5458458,9,2538629667,264369000,14593000,28919000,1164828000,104714000,151242333,98423000,108859000,85478667,517203667
2020,3,11650530,서초3동,4678950,8,5493080000,637728000,55808333,68318000,1498177667,261738333,268114000,214975333,383797667,202623667,1901799000
2020,3,11650510,서초1동,4769119,8,2726053000,458696333,115785333,58528333,630668667,119853000,249795000,69509333,237063000,105154000,681000000
2020,3,11620775,난곡동,2268676,5,788483667,393480000,5294667,8660333,133036667,19796333,31194667,12971000,33656667,29076000,121317333
2020,3,11620655,신원동,2403237,5,538482000,272083333,5631333,5518000,39171333,4271333,6509667,24412000,22941667,17350333,140593000
2020,3,11620645,서원동,2412001,5,3153520667,440116000,206312000,33113333,629479333,12500000,50242667,444923000,277061667,184328333,875444333
